name;duration;genre_id;disc_number;track_number;;uri;explicit;popularity
Tusk;210173;40;1;11;;https://p.scdn.co/mp3-preview/72d07666d6f5d155a1a0b52d65fc2531207a07a7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Twilight Of The Thunder God;248746;40;1;1;;https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Two Out of Three Ain't Bad;324440;40;1;5;;https://p.scdn.co/mp3-preview/8d36180f2f4973ff577795f4efc98353fee67e71?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Two Princes;256733;149;1;7;;https://p.scdn.co/mp3-preview/88531d1cfdbcea42686efb7ea5dcf8c5ae797260?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Ugly Fucker;194000;40;1;1;;https://p.scdn.co/mp3-preview/627a5431054ef229536ae412de9375c59a720da7?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;41
Ulvinde;263927;93;1;8;;https://p.scdn.co/mp3-preview/c62bed7dc0e5442e79b31426c4f9a47051bcba8e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Unbelievable;209813;137;1;6;;https://p.scdn.co/mp3-preview/100923e4697ba0166202b319e90ad1b79aeaff5e?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;63
Unbreakable;277546;121;1;2;;https://p.scdn.co/mp3-preview/d0fe751e5345e82d7d6d2355c30b2aebe542fbe6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Unchain My Heart;304293;94;1;1;;https://p.scdn.co/mp3-preview/d139fcda788e033c3dc926d0bdbf8730d7c4f7a5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Under Cover of Darkness;235546;9;1;2;;https://p.scdn.co/mp3-preview/64fc8421ca3f897accfad4b368d04f2277445c0b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Under Jolly Roger;282560;93;1;1;;https://p.scdn.co/mp3-preview/de54268307f8b39b58d40b7e88c44fc8f830f6c0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Under the Bridge;264306;138;1;11;;https://p.scdn.co/mp3-preview/90e41778392f27b6f7dd82db4c90916b3727aa6a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;81
Under the Sign of a Black Star;253394;79;1;1;;https://p.scdn.co/mp3-preview/112d79bed0e67569507293b310d768ebbac1cf87?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Underneath the Radar;367453;137;1;5;;https://p.scdn.co/mp3-preview/4b1d44677d7b68978e683480fd7e8082b0677ce7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Universe;243026;92;1;1;;https://p.scdn.co/mp3-preview/c386164e27170caa4467ea54af237287734e5a58?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Unsainted;260773;121;1;2;;https://p.scdn.co/mp3-preview/9d19125cbc494e8ea8d20a347f592e563c9167fb?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;74
Unspoken;287733;17;1;2;;https://p.scdn.co/mp3-preview/a2c1db1c6d49f2578df618b4464db04736ff2be5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Until the World Goes Cold;321161;17;1;7;;https://p.scdn.co/mp3-preview/67e8acd6167270d1812334a433a3b0e64f9d3bcb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Uprising;304840;79;1;1;;https://p.scdn.co/mp3-preview/104ad0ea32356b9f3b2e95a8610f504c90b0026b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Uptown Funk (feat. Bruno Mars);269666;22;1;4;;https://p.scdn.co/mp3-preview/f33e7b185ab89fc1eb78cf9b023213c94f7c05a1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;83
Uptown Girl;194866;94;2;3;;https://p.scdn.co/mp3-preview/d3b37bdad05ca2e573eb096fa19521b3fe36adba?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Uranus (feat. Michael Starr);253389;22;1;1;;https://p.scdn.co/mp3-preview/74569693fba852a3411e4f17b0a529762f1dcbdd?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;39
Urashima;269937;17;1;1;;https://p.scdn.co/mp3-preview/e1b98725f01712b78f32bd1e4183e38fff710485?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Urgent;271200;135;1;6;;https://p.scdn.co/mp3-preview/35d5fe17e9ee87d635c788956ddb6eeada1a5103?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Use Somebody;230760;17;1;4;;https://p.scdn.co/mp3-preview/c1f5819057f7528777163bf7d75bf8609553c5be?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Vakuum;302416;135;1;1;;https://p.scdn.co/mp3-preview/1c709438dc4e53b6c56244d93159eeb51c707387?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Valhalleluja;349755;93;1;1;;https://p.scdn.co/mp3-preview/85a3b9e74b4b5bcdd5685487fb8342d932dc4d1c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Verminous;229808;17;1;1;;https://p.scdn.co/mp3-preview/6742cde62ce793b384ee58545bd1298688f94a23?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Vice Grip;263586;138;1;3;;https://p.scdn.co/mp3-preview/97576faa3e14fb2eaac90f5af13f9775dfc7ca57?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Viva La Victoria;191669;149;1;1;;https://p.scdn.co/mp3-preview/5d66673073da7bd799aaadfa3d9d5eae4a952d04?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Viva La Vida;242373;94;1;7;;https://p.scdn.co/mp3-preview/ceb88eddfa4bac6be64e90606741ebedf8501893?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Vogue;316813;93;1;3;;https://p.scdn.co/mp3-preview/6f927c9da5cde0a408a6f939d07174e83e1fa2fc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Voice of the Soul;223933;94;1;6;;https://p.scdn.co/mp3-preview/3b1322311ce2c2d535b1933bcba205f9b6be461c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Voices;249750;40;1;1;;https://p.scdn.co/mp3-preview/5982d9371eafd79c82b7870f280588db7b76cdd7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Voodoo Chile;899933;135;1;4;;https://p.scdn.co/mp3-preview/8c5ebe9bf18cc00129aea2b5513c3519564c93e4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Vote of No Confidence;365986;137;1;2;;https://p.scdn.co/mp3-preview/b4d4fa95913256a5efba6e0216168c1443e1d2d0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Vote with a Bullet;205506;79;1;9;;https://p.scdn.co/mp3-preview/1d7aeda4ca35147dc33af23d755518692388833b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
Voyage of the Future;313983;40;1;1;;https://p.scdn.co/mp3-preview/3ca0e2b87ea84126aae3973eb322d1b10bc65775?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Vultures;239314;92;1;1;;https://p.scdn.co/mp3-preview/e01cc478b2861de3b74cdef51fc06d17fe9bc947?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Wait and Bleed;147840;79;1;4;;https://p.scdn.co/mp3-preview/7c1a811854a00fa916aee06ab0b56ef9901723a4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Waiting For the Thunder - Remastered 2020;235213;9;1;6;;https://p.scdn.co/mp3-preview/dd9efb8faf3307488778994b6cd835d056add401?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Wake Me Up Before You Go-Go;231333;135;1;1;;https://p.scdn.co/mp3-preview/bfe5222416256d19c413844ce241af3f9e7f967a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Wake The Dead;206823;137;1;1;;https://p.scdn.co/mp3-preview/889c604b0febcf2b1499afbb4d50e8791e09f4c1?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;42
Walk;255960;22;1;11;;https://p.scdn.co/mp3-preview/77a9eefe2b2d2cbc6602d1fdced4099ac9cd40c2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Walk;315120;93;1;3;;https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;74
Walk Like an Egyptian;204933;94;1;4;;https://p.scdn.co/mp3-preview/8f8a8b773e78340f28044f505bb3ca35f122864c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Walk On the Wild Side;254173;79;1;5;;https://p.scdn.co/mp3-preview/ba3b4fe65d5198801dc5853e1d9f26f3dc47e8a9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Walking in Memphis;252613;92;1;1;;https://p.scdn.co/mp3-preview/dfca660c74d6459a663d3ab173814a3f043669be?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Wall of Glass;223546;1;1;1;;https://p.scdn.co/mp3-preview/3b03ca684b290c7dcf0f7128250eefd7429b0781?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Wango Tango;289306;17;1;9;;https://p.scdn.co/mp3-preview/c8eb19b9677d7a7d65dd4b1d67f2d84d1f2fd16d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
War Eternal;256053;135;1;3;;https://p.scdn.co/mp3-preview/5790e6bbe6cfcdada4c1f88f47900702bcc619f4?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;59
Waste A Moment;183093;137;1;1;;https://p.scdn.co/mp3-preview/bef65a1be5fc98be2139ee86702774205d019d3d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Wasted Time;348800;9;1;12;;https://p.scdn.co/mp3-preview/66f1034df24389b7fe1293f5c1db331485617f3e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Wasting Love - 2015 Remaster;351026;135;1;6;;https://p.scdn.co/mp3-preview/8b3394e9b2ca92cc3167d9feb36c87bf110476e4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Watching over Me - Remixed & Remastered;268906;121;1;4;;https://p.scdn.co/mp3-preview/4053a5df851bce0869e5060fd666227abafc9a4f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Waterfalls;279506;135;1;8;;https://p.scdn.co/mp3-preview/153fef447340797b7be5ee02d72124d532fe1209?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Way down We Go;213706;9;1;2;;https://p.scdn.co/mp3-preview/d98c7057adac754607c1a2ab8c72113c3e7a2338?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;81
We Are Become Fire;264520;79;1;1;;https://p.scdn.co/mp3-preview/873d6524f39670e156de779b41e0bd54de7a5024?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
We Are Family;216733;137;1;5;;https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
We Are One;283453;137;1;1;;https://p.scdn.co/mp3-preview/cf54305e38b6961922fdc2d6f571a4c55c8d7dfc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
We Are The World;427333;138;1;1;;https://p.scdn.co/mp3-preview/e2f94172ed84912b8be9c1297ab834b37de5fdf8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
We Are What We Are;252151;92;1;1;;https://p.scdn.co/mp3-preview/2bfdca5e175b280fc6481fbb445a8f6128298b2a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
We Bring You the Stars;180373;135;1;1;;https://p.scdn.co/mp3-preview/64268854f8ab467e224f39dacd4d4d22efa6b083?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
We Didn't Start the Fire;288400;17;2;10;;https://p.scdn.co/mp3-preview/e36e5458239022cc6104656abb926296935addf1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
We Die Young;152560;79;1;1;;https://p.scdn.co/mp3-preview/be8182656d8c88199481e27d8a44c273d1727e3e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
We Don't Celebrate Sundays;229920;1;1;5;;https://p.scdn.co/mp3-preview/5286770149f7a4b8ff6363b1c24fd8483f4ef392?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
We Drink Your Blood;222560;1;1;3;;https://p.scdn.co/mp3-preview/70d6dc58de975943ac64fdb97c7f6d13b4889669?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Weapon Of Choice (feat. Bootsy Collins) - Remastered Version;219813;40;1;4;;https://p.scdn.co/mp3-preview/b8ee0ae7822d36aaae78046413c6c7e54a66d80c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Welcome Home;374973;94;1;3;;https://p.scdn.co/mp3-preview/33382fcf9d5c8678718d5f344956c1da3a182b68?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;66
Welcome To Hell;193200;138;1;2;;https://p.scdn.co/mp3-preview/976503d1ce971620419e4244de7a2dac9c0e2d00?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Welcome to Paradise;224133;138;1;5;;https://p.scdn.co/mp3-preview/dcbe72862239f7cffd4fea2218e50511c164c31a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Welcome to the Black Parade;311106;94;1;5;;https://p.scdn.co/mp3-preview/0c19f3a680ff92f9d38a34b3310e6ff1a661ab1e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
We're Not Gonna Take It;219666;94;1;2;;https://p.scdn.co/mp3-preview/7d9817fd8b28edcc5a495fa7a7fea4c0d8a0853a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Werewolves of Armenia - Rerecorded Version;255238;137;1;1;;https://p.scdn.co/mp3-preview/cd3cec6cb7ee12297a6c81629002fd3da5a543fa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Werewolves of London;208173;95;1;1;;https://p.scdn.co/mp3-preview/d26fe00836559d361395df5fba0f448c43312b1e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
What About Me?;211533;9;1;2;;https://p.scdn.co/mp3-preview/9c1e808fbd95c688cc7f6867f1e54262f929d42a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;28
What I Like About You;175400;1;1;1;;https://p.scdn.co/mp3-preview/d4373b07139062cfe1c5d40f21250a9118e9f12a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
What's Love Got to Do with It;226880;92;1;12;;https://p.scdn.co/mp3-preview/74fcb859a94f5c532bb4118bdeae4ff8c844087b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Wheels of Steel - 2009 Remastered Version;358698;138;1;4;;https://p.scdn.co/mp3-preview/c5bfe3e42b0e0e13691354a8d8b3cbe0d9310ba7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
When a Man Loves a Woman;173866;149;1;1;;https://p.scdn.co/mp3-preview/feff587cc4091c5c81bff6b0f9b2fd77676e38e6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
When Doves Cry;352906;135;1;6;;https://p.scdn.co/mp3-preview/5fc1bc59898ea8d0d23cf88810828d014020ef5d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
When I Come Around;178000;79;1;10;;https://p.scdn.co/mp3-preview/d31a72f5f5a6fee7c92a32bed95ee4e13ce16dde?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
When It's Love;339840;137;1;2;;https://p.scdn.co/mp3-preview/cc4d93daa9efc3e5c5862052e92f675c5eeb8711?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
When the Children Cry;258600;135;1;10;;https://p.scdn.co/mp3-preview/c9126a1a948fcf67e650298bf3649105ebf5c059?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
When the Crowds Are Gone;346333;94;1;4;;https://p.scdn.co/mp3-preview/2f485c22ff856b130847307d42e5de1539807c28?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
When the Going Gets Tough, The Tough Get Going;248000;138;1;1;;https://p.scdn.co/mp3-preview/f25934de9caeeeb6e2c325f514a3e03448dcf30c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
When You're Gone;247750;135;1;1;;https://p.scdn.co/mp3-preview/159692ca7186f527af450594a5264f9437d4f8ec?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Where the Wild Roses Grow - 2011 - Remaster;237080;9;1;5;;https://p.scdn.co/mp3-preview/76cd6191dae4fbbfa709fc329b06d4f1dc689386?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Where Your Rotting Corpse Lie (W.Y.R.C.L.);355880;79;1;7;;https://p.scdn.co/mp3-preview/95ed1cdb86ec93021b8ff4b628d076b82ca8cad5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Whip It;161133;79;1;3;;https://p.scdn.co/mp3-preview/2f1262162b5bd3294b966f7b5ac0fdd1addd6522?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Who Can It Be Now?;203266;79;1;2;;https://p.scdn.co/mp3-preview/ea9da00f6b937e54fc2431812490552499843d3d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Who Listens to the Radio;195760;92;1;5;;https://p.scdn.co/mp3-preview/e153b0098d8bc3a4b3048687b43d60e027ae26d0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Who Made Who;207146;93;1;1;;https://p.scdn.co/mp3-preview/92dff1ccc43e7a983709ccb260c8959d50c98513?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Whole Lotta Love - 1990 Remaster;333893;92;1;1;;https://p.scdn.co/mp3-preview/ce11b19a4d2de9976d7626df0717d0073863909c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Whole Lotta Rosie;333800;9;1;8;;https://p.scdn.co/mp3-preview/d1957b7700a9fbd79399797de5f88d0e9f889e3d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Who's That Girl - Remastered Version;225266;40;1;4;;https://p.scdn.co/mp3-preview/4be60657c478249ba3ca629bdc1fffb352009bf9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
Wicked Game;286880;137;1;3;;https://p.scdn.co/mp3-preview/b636e5c7f67826e359572c21749ea2d2ee602073?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Wicked Garden;245280;79;1;3;;https://p.scdn.co/mp3-preview/a8f5dc39f9f9eaa63b45a9bfb3e708ec920b3146?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Wild Child;312573;137;1;1;;https://p.scdn.co/mp3-preview/5b6babbe89250bf0efd4d7dae4e164d435559afe?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Wild Eyes;258586;121;1;4;;https://p.scdn.co/mp3-preview/e63650da75adb6ad249925a2b6314c451e27fd39?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Wild Horses;356022;135;1;2;;https://p.scdn.co/mp3-preview/25e27a2629ad91f9833943e147334e3f22612428?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
Windowpane;464280;40;1;1;;https://p.scdn.co/mp3-preview/a3178ce07fb4dce078882c07e3721825bbf1fe11?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Wings of Steel;273638;79;1;1;;https://p.scdn.co/mp3-preview/e4a17416b8f8386dee80e0016f0b08166116f22d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
Wings of the Storm;347720;149;1;1;;https://p.scdn.co/mp3-preview/1e0b66c7bc12d737b6defc3d1be23e0c98679553?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Winterdreams;292560;138;1;10;;https://p.scdn.co/mp3-preview/214b67bbe782d3e504c679cfbe04b235f456ca92?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Wish You Were Here;334743;79;1;4;;https://p.scdn.co/mp3-preview/7ce0d4e5f0ffcf8fe1a312c9c2f9331c8d2bf994?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Wishing Well;212960;22;2;4;;https://p.scdn.co/mp3-preview/d8dd4ae4f48da203bf9dec523c94878693c0ebf2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;32
Wishlist;206586;137;1;5;;https://p.scdn.co/mp3-preview/345c0e6be008f649294d4afd8ce6628b2aa25736?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Wolverine Blues;133066;1;1;3;;https://p.scdn.co/mp3-preview/0ddf2f50fe18e6e5f8ae524dfb47eca52c4cae85?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Wolves in Winter;258227;22;1;1;;https://p.scdn.co/mp3-preview/e84a030e6745eaf273571cd513c249009bd1d423?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Wonderwall - Remastered;258773;94;1;3;;https://p.scdn.co/mp3-preview/d012e536916c927bd6c8ced0dae75ee3b7715983?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Work It;263226;92;1;4;;https://p.scdn.co/mp3-preview/a007b4cabe8441d6d878da45bc3b71471848101e?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;72
Would?;206773;137;1;13;;https://p.scdn.co/mp3-preview/1a21c213ead8446fe9053ddc70dd4c66e5204562?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Wuthering Heights;269066;95;1;6;;https://p.scdn.co/mp3-preview/3aaf3ec1603f1f8c9a8b2c5925bcff0319790a5b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
X;211165;79;1;2;;https://p.scdn.co/mp3-preview/c8f9d7c455f18837b6dce1f927c7c0130e364526?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Yankee Rose;234706;138;1;1;;https://p.scdn.co/mp3-preview/9506d844705f473c2be34ba45941e607dff2a782?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Yeah Right;210518;121;1;1;;https://p.scdn.co/mp3-preview/68206a5ac1baef7f25345a6ca8f58f5783072979?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;46
Yekteniya I;345533;22;1;1;;https://p.scdn.co/mp3-preview/93a6a4bcf30da4b5286485a26458ed6b6ab53fbd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Yellow;266773;121;1;5;;https://p.scdn.co/mp3-preview/26ad91af2f13c2b7729cbc70856ce43f4c790a7b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;86
Yggdrasil;272292;95;1;6;;https://p.scdn.co/mp3-preview/7564625efe5bd39f527eafbc8ed17adef003ef63?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
YMCA - Original Version 1978;286800;92;1;1;;https://p.scdn.co/mp3-preview/7c93511a2b7fee96e4e2a823e78d6b5b07aa07a9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
You;297173;1;1;3;;https://p.scdn.co/mp3-preview/0cffabbb0c49a2b676020a7a5a04097fda414bc7?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;51
You Belong to Me;456466;9;1;5;;https://p.scdn.co/mp3-preview/d2603d628fe1ae21a89a282992853acb11414959?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
You Can Call Me Al;280000;121;1;6;;https://p.scdn.co/mp3-preview/ff8c2381dbea9e5c5da615f6321d42c603175761?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
You Can Leave Your Hat On;255293;135;1;6;;https://p.scdn.co/mp3-preview/a495583a2c454104ab84433b23dd99676f521dfa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
You Can't Bring Me Down;348093;95;1;1;;https://p.scdn.co/mp3-preview/2e6afb4e97a3e3204ae4e8081adf51cdff88a5f3?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
You Got It;210266;95;1;1;;https://p.scdn.co/mp3-preview/eb3bd8abcaf109b69a0a320dd64ddcbb2c5c0bef?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
You Got It (The Right Stuff);250746;138;1;2;;https://p.scdn.co/mp3-preview/7e54019caa090b42151fb2c5fed2e82b90b8a017?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
You Learn - 2015 Remaster;239640;138;1;7;;https://p.scdn.co/mp3-preview/2fe4cdab1232efdf2e28aa10dc5dc1045250dcc2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
You Make Me Feel Like Dancing - 2010 Remaster;217466;92;1;1;;https://p.scdn.co/mp3-preview/1efdcc6967bdd55ff2e2d3cafd497bbc107031b7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
You Only Live Once;192560;93;1;4;;https://p.scdn.co/mp3-preview/b923c0b11acb14295d3059ff5522783ac04bfb80?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
You Oughta Know;249200;94;1;2;;https://p.scdn.co/mp3-preview/6117a37fd6fe3fe991543de0c8fc9826d8097257?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
You Oughta Know;249760;1;1;10;;https://p.scdn.co/mp3-preview/d81696e37c3470da07a0f8c358ea3eca65c5b6a3?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;52
You Oughta Know - 2015 Remaster;249493;95;1;2;;https://p.scdn.co/mp3-preview/02c878f0d34bbcc4bf6a41236b6db697e52df11e?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;68
You Shook Me All Night Long;210173;22;1;7;;https://p.scdn.co/mp3-preview/2a200f628c41fadd1734ea7663f380659b93d826?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
You Shook Me All Night Long;210880;95;1;2;;https://p.scdn.co/mp3-preview/710e62f96a43c2e78c3644df8c6a7e702e064755?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
You Took The Words Right Out of My Mouth (Hot Summer Night);304440;138;1;2;;https://p.scdn.co/mp3-preview/6e60bded7b4a19105038da5d53e9cf995b0277dd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
You Want a Battle? (Here's a War);254613;79;1;5;;https://p.scdn.co/mp3-preview/cd27b6f334b13033f5848f9839893d9a8990e1dd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
You Wouldn't Know;258160;40;1;2;;https://p.scdn.co/mp3-preview/093c630c084bba0fde597d8b488a64b91c82e684?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Your Betrayal;291426;22;1;1;;https://p.scdn.co/mp3-preview/be8f2a93653ab0f1df1fcc4b64ab1f00f3e101e2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Your Body Is a Wonderland;249626;93;1;4;;https://p.scdn.co/mp3-preview/7d1019b439ef1aae6d7f51d7e1d6d7a0ed94f1a6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;76
Your Move / Give Peace A Chance Medley;251213;92;1;7;;https://p.scdn.co/mp3-preview/db38f2863fc6e96c928fa208a1c085acc850ef82?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;9
Your Touch;162586;137;1;2;;https://p.scdn.co/mp3-preview/7bbce747476a1a351de343161f57e09bc22929e1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
